"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 25 08:13:21 GMT 2022","Tue Oct 25 08:14:20 GMT 2022","59615","","Feature - Diario AS proof of concept for Prisa","","Scenario - Return to home from a football page","","Scenario - Return to home from a football page",""
"broken","Tue Oct 25 08:14:21 GMT 2022","Tue Oct 25 08:14:45 GMT 2022","24640","","Feature - Diario AS proof of concept for Prisa","","Scenario - Share news with Facebook","","Scenario - Share news with Facebook",""
"passed","Tue Oct 25 08:14:45 GMT 2022","Tue Oct 25 08:15:21 GMT 2022","35924","","Feature - Diario AS proof of concept for Prisa","","Scenario - Access to motor league news","","Scenario - Access to motor league news",""
"passed","Tue Oct 25 08:12:18 GMT 2022","Tue Oct 25 08:13:21 GMT 2022","62252","","Feature - Diario AS proof of concept for Prisa","","Scenario - Access to a football team news","","Scenario - Access to a football team news",""
