"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 20 08:11:28 GMT 2022","Thu Oct 20 08:12:28 GMT 2022","60048","","Feature - Diario AS proof of concept for Prisa","","Scenario - Access to motor league news","","Scenario - Access to motor league news",""
"passed","Thu Oct 20 08:08:51 GMT 2022","Thu Oct 20 08:09:45 GMT 2022","53785","","Feature - Diario AS proof of concept for Prisa","","Scenario - Access to a football team news","","Scenario - Access to a football team news",""
"failed","Thu Oct 20 08:09:45 GMT 2022","Thu Oct 20 08:10:35 GMT 2022","50534","","Feature - Diario AS proof of concept for Prisa","","Scenario - Return to home from a football page","","Scenario - Return to home from a football page",""
"passed","Thu Oct 20 08:10:35 GMT 2022","Thu Oct 20 08:11:28 GMT 2022","52232","","Feature - Diario AS proof of concept for Prisa","","Scenario - Share news with Facebook","","Scenario - Share news with Facebook",""
