"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 19 12:37:26 GMT 2022","Wed Oct 19 12:37:52 GMT 2022","25921","","Feature - Diario AS proof of concept for Prisa","","Scenario - Return to home from a football page","","Scenario - Return to home from a football page",""
"broken","Wed Oct 19 12:37:52 GMT 2022","Wed Oct 19 12:38:11 GMT 2022","19017","","Feature - Diario AS proof of concept for Prisa","","Scenario - Share news with Facebook","","Scenario - Share news with Facebook",""
"passed","Wed Oct 19 12:36:52 GMT 2022","Wed Oct 19 12:37:26 GMT 2022","33497","","Feature - Diario AS proof of concept for Prisa","","Scenario - Access to a football team news","","Scenario - Access to a football team news",""
"failed","Wed Oct 19 12:38:11 GMT 2022","Wed Oct 19 12:38:49 GMT 2022","37691","","Feature - Diario AS proof of concept for Prisa","","Scenario - Access to motor league news","","Scenario - Access to motor league news",""
