"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Oct 19 14:40:04 GMT 2022","Wed Oct 19 14:42:05 GMT 2022","120772","","Feature - Diario AS proof of concept for Prisa","","Scenario - Share news with Facebook","","Scenario - Share news with Facebook",""
"passed","Wed Oct 19 14:42:05 GMT 2022","Wed Oct 19 14:45:27 GMT 2022","201507","","Feature - Diario AS proof of concept for Prisa","","Scenario - Access to motor league news","","Scenario - Access to motor league news",""
"passed","Wed Oct 19 14:32:46 GMT 2022","Wed Oct 19 14:36:10 GMT 2022","204637","","Feature - Diario AS proof of concept for Prisa","","Scenario - Access to a football team news","","Scenario - Access to a football team news",""
"passed","Wed Oct 19 14:36:10 GMT 2022","Wed Oct 19 14:40:04 GMT 2022","233354","","Feature - Diario AS proof of concept for Prisa","","Scenario - Return to home from a football page","","Scenario - Return to home from a football page",""
